Date,State,New Confirmed Cases,7-Day Avg,Quarter,Average Fare ($),Adj Average Fare ($),Passengers_2024_Benchmark
2020-11-06,IL,257,412.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-07,IL,646,486.8571428571428,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-08,IL,502,458.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-09,IL,309,450.7142857142857,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-10,IL,418,416.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-11,IL,637,492.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-12,IL,521,470.0,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-13,IL,616,521.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-14,IL,895,556.8571428571429,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-15,IL,187,511.8571428571428,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-16,IL,823,585.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-17,IL,520,599.8571428571429,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-18,IL,320,554.5714285714286,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-19,IL,233,513.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-20,IL,462,491.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-21,IL,684,461.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-22,IL,474,502.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-23,IL,802,499.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-24,IL,209,454.8571428571428,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-25,IL,497,480.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-26,IL,249,482.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-27,IL,572,498.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-28,IL,677,497.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-29,IL,415,488.7142857142857,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-11-30,IL,0,374.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-01,IL,539,421.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-02,IL,587,434.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-03,IL,580,481.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-04,IL,747,506.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-05,IL,285,450.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-06,IL,636,482.0,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-07,IL,738,587.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-08,IL,144,531.0,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-09,IL,563,527.5714285714286,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-10,IL,399,501.7142857142857,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-11,IL,483,464.0,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-12,IL,569,504.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-13,IL,402,471.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-14,IL,364,417.7142857142857,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-15,IL,506,469.4285714285714,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-16,IL,282,429.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-17,IL,282,412.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-18,IL,635,434.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-19,IL,270,391.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-20,IL,633,424.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-21,IL,592,457.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-22,IL,154,406.8571428571428,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-23,IL,364,418.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-24,IL,738,483.7142857142857,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-25,IL,303,436.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-26,IL,407,455.8571428571428,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-27,IL,592,450.0,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-28,IL,656,459.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-29,IL,449,501.2857142857143,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-30,IL,380,503.57142857142856,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-12-31,IL,784,510.1428571428572,Q4_2020,251.7158333333333,305.1058333333333,1089038
2020-10-01,MI,676,379.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-02,MI,500,418.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-03,MI,579,428.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-04,MI,308,416.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-05,MI,382,459.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-06,MI,408,448.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-07,MI,671,503.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-08,MI,835,526.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-09,MI,338,503.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-10,MI,715,522.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-11,MI,66,487.8571428571428,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-12,MI,261,470.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-13,MI,308,456.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-14,MI,229,393.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-15,MI,183,300.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-16,MI,582,334.85714285714283,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-17,MI,457,298.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-18,MI,575,370.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-19,MI,638,424.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-20,MI,553,459.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-21,MI,631,517.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-22,MI,486,560.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-23,MI,262,514.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-24,MI,711,550.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-25,MI,382,523.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-26,MI,312,476.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-27,MI,464,464.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-28,MI,317,419.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-29,MI,416,409.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-30,MI,568,452.8571428571428,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-31,MI,569,432.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-01,MI,320,423.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-02,MI,402,436.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-03,MI,714,472.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-04,MI,599,512.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-05,MI,915,583.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-06,MI,736,607.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-07,MI,728,630.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-08,MI,222,616.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-09,MI,652,652.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-10,MI,489,620.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-11,MI,389,590.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-12,MI,533,535.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-13,MI,689,528.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-14,MI,600,510.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-15,MI,324,525.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-16,MI,648,524.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-17,MI,372,507.8571428571428,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-18,MI,543,529.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-19,MI,439,516.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-20,MI,456,483.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-21,MI,653,490.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-22,MI,291,486.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-23,MI,889,520.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-24,MI,135,486.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-25,MI,380,463.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-26,MI,574,482.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-27,MI,616,505.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-28,MI,479,480.57142857142856,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-29,MI,488,508.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-11-30,MI,582,464.8571428571428,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-01,MI,453,510.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-02,MI,778,567.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-03,MI,667,580.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-04,MI,674,588.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-05,MI,306,564.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-06,MI,484,563.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-07,MI,439,543.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-08,MI,298,520.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-09,MI,572,491.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-10,MI,392,452.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-11,MI,631,446.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-12,MI,285,443.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-13,MI,843,494.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-14,MI,320,477.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-15,MI,543,512.2857142857143,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-16,MI,658,524.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-17,MI,385,523.5714285714286,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-18,MI,670,529.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-19,MI,254,524.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-20,MI,790,517.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-21,MI,502,543.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-22,MI,380,519.8571428571429,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-23,MI,440,488.7142857142857,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-24,MI,661,528.1428571428571,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-25,MI,383,487.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-26,MI,350,500.8571428571428,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-27,MI,455,453.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-28,MI,264,419.0,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-29,MI,864,488.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-30,MI,386,480.4285714285714,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-12-31,MI,666,481.1428571428572,Q4_2020,366.1835294117647,443.8505882352941,572843
2020-10-01,NC,672,448.8571428571428,Q4_2020,285.846,346.476,446301
2020-10-02,NC,216,442.0,Q4_2020,285.846,346.476,446301
2020-10-03,NC,269,432.4285714285714,Q4_2020,285.846,346.476,446301
2020-10-04,NC,0,397.7142857142857,Q4_2020,285.846,346.476,446301
2020-10-05,NC,338,396.2857142857143,Q4_2020,285.846,346.476,446301
2020-10-06,NC,691,392.2857142857143,Q4_2020,285.846,346.476,446301
2020-10-07,NC,603,398.4285714285714,Q4_2020,285.846,346.476,446301
2020-10-08,NC,455,367.4285714285714,Q4_2020,285.846,346.476,446301
2020-10-09,NC,495,407.2857142857143,Q4_2020,285.846,346.476,446301
2020-10-10,NC,362,420.57142857142856,Q4_2020,285.846,346.476,446301
2020-10-11,NC,540,497.7142857142857,Q4_2020,285.846,346.476,446301
2020-10-12,NC,653,542.7142857142857,Q4_2020,285.846,346.476,446301
2020-10-13,NC,176,469.1428571428572,Q4_2020,285.846,346.476,446301
2020-10-14,NC,559,462.8571428571428,Q4_2020,285.846,346.476,446301
2020-10-15,NC,686,495.8571428571428,Q4_2020,285.846,346.476,446301
2020-10-16,NC,416,484.57142857142856,Q4_2020,285.846,346.476,446301
2020-10-17,NC,640,524.2857142857143,Q4_2020,285.846,346.476,446301
2020-10-18,NC,1062,598.8571428571429,Q4_2020,285.846,346.476,446301
2020-10-19,NC,479,574.0,Q4_2020,285.846,346.476,446301
2020-10-20,NC,578,631.4285714285714,Q4_2020,285.846,346.476,446301
2020-10-21,NC,352,601.8571428571429,Q4_2020,285.846,346.476,446301
2020-10-22,NC,536,580.4285714285714,Q4_2020,285.846,346.476,446301
2020-10-23,NC,592,605.5714285714286,Q4_2020,285.846,346.476,446301
2020-10-24,NC,538,591.0,Q4_2020,285.846,346.476,446301
2020-10-25,NC,296,481.57142857142856,Q4_2020,285.846,346.476,446301
2020-10-26,NC,541,490.4285714285714,Q4_2020,285.846,346.476,446301
2020-10-27,NC,792,521.0,Q4_2020,285.846,346.476,446301
2020-10-28,NC,589,554.8571428571429,Q4_2020,285.846,346.476,446301
2020-10-29,NC,692,577.1428571428571,Q4_2020,285.846,346.476,446301
2020-10-30,NC,452,557.1428571428571,Q4_2020,285.846,346.476,446301
2020-10-31,NC,649,573.0,Q4_2020,285.846,346.476,446301
2020-11-01,NC,555,610.0,Q4_2020,285.846,346.476,446301
2020-11-02,NC,309,576.8571428571429,Q4_2020,285.846,346.476,446301
2020-11-03,NC,563,544.1428571428571,Q4_2020,285.846,346.476,446301
2020-11-04,NC,301,503.0,Q4_2020,285.846,346.476,446301
2020-11-05,NC,373,457.4285714285714,Q4_2020,285.846,346.476,446301
2020-11-06,NC,537,469.57142857142856,Q4_2020,285.846,346.476,446301
2020-11-07,NC,559,456.7142857142857,Q4_2020,285.846,346.476,446301
2020-11-08,NC,262,414.8571428571428,Q4_2020,285.846,346.476,446301
2020-11-09,NC,710,472.1428571428572,Q4_2020,285.846,346.476,446301
2020-11-10,NC,614,479.4285714285714,Q4_2020,285.846,346.476,446301
2020-11-11,NC,359,487.7142857142857,Q4_2020,285.846,346.476,446301
2020-11-12,NC,192,461.8571428571428,Q4_2020,285.846,346.476,446301
2020-11-13,NC,471,452.4285714285714,Q4_2020,285.846,346.476,446301
2020-11-14,NC,410,431.1428571428572,Q4_2020,285.846,346.476,446301
2020-11-15,NC,522,468.2857142857143,Q4_2020,285.846,346.476,446301
2020-11-16,NC,427,427.8571428571428,Q4_2020,285.846,346.476,446301
2020-11-17,NC,98,354.1428571428572,Q4_2020,285.846,346.476,446301
2020-11-18,NC,422,363.1428571428572,Q4_2020,285.846,346.476,446301
2020-11-19,NC,438,398.2857142857143,Q4_2020,285.846,346.476,446301
2020-11-20,NC,626,420.4285714285714,Q4_2020,285.846,346.476,446301
2020-11-21,NC,360,413.2857142857143,Q4_2020,285.846,346.476,446301
2020-11-22,NC,835,458.0,Q4_2020,285.846,346.476,446301
2020-11-23,NC,117,413.7142857142857,Q4_2020,285.846,346.476,446301
2020-11-24,NC,762,508.57142857142856,Q4_2020,285.846,346.476,446301
2020-11-25,NC,455,513.2857142857143,Q4_2020,285.846,346.476,446301
2020-11-26,NC,671,546.5714285714286,Q4_2020,285.846,346.476,446301
2020-11-27,NC,515,530.7142857142857,Q4_2020,285.846,346.476,446301
2020-11-28,NC,727,583.1428571428571,Q4_2020,285.846,346.476,446301
2020-11-29,NC,422,524.1428571428571,Q4_2020,285.846,346.476,446301
2020-11-30,NC,280,547.4285714285714,Q4_2020,285.846,346.476,446301
2020-12-01,NC,784,550.5714285714286,Q4_2020,285.846,346.476,446301
2020-12-02,NC,477,553.7142857142857,Q4_2020,285.846,346.476,446301
2020-12-03,NC,544,535.5714285714286,Q4_2020,285.846,346.476,446301
2020-12-04,NC,746,568.5714285714286,Q4_2020,285.846,346.476,446301
2020-12-05,NC,293,506.57142857142856,Q4_2020,285.846,346.476,446301
2020-12-06,NC,619,534.7142857142857,Q4_2020,285.846,346.476,446301
2020-12-07,NC,382,549.2857142857143,Q4_2020,285.846,346.476,446301
2020-12-08,NC,473,504.8571428571428,Q4_2020,285.846,346.476,446301
2020-12-09,NC,514,510.1428571428572,Q4_2020,285.846,346.476,446301
2020-12-10,NC,199,460.8571428571428,Q4_2020,285.846,346.476,446301
2020-12-11,NC,344,403.4285714285714,Q4_2020,285.846,346.476,446301
2020-12-12,NC,770,471.57142857142856,Q4_2020,285.846,346.476,446301
2020-12-13,NC,677,479.8571428571428,Q4_2020,285.846,346.476,446301
2020-12-14,NC,487,494.8571428571428,Q4_2020,285.846,346.476,446301
2020-12-15,NC,548,505.57142857142856,Q4_2020,285.846,346.476,446301
2020-12-16,NC,441,495.1428571428572,Q4_2020,285.846,346.476,446301
2020-12-17,NC,771,576.8571428571429,Q4_2020,285.846,346.476,446301
2020-12-18,NC,459,593.2857142857143,Q4_2020,285.846,346.476,446301
2020-12-19,NC,546,561.2857142857143,Q4_2020,285.846,346.476,446301
2020-12-20,NC,729,568.7142857142857,Q4_2020,285.846,346.476,446301
2020-12-21,NC,344,548.2857142857143,Q4_2020,285.846,346.476,446301
2020-12-22,NC,811,585.8571428571429,Q4_2020,285.846,346.476,446301
2020-12-23,NC,193,550.4285714285714,Q4_2020,285.846,346.476,446301
2020-12-24,NC,825,558.1428571428571,Q4_2020,285.846,346.476,446301
2020-12-25,NC,425,553.2857142857143,Q4_2020,285.846,346.476,446301
2020-12-26,NC,451,539.7142857142857,Q4_2020,285.846,346.476,446301
2020-12-27,NC,121,452.8571428571428,Q4_2020,285.846,346.476,446301
2020-12-28,NC,409,462.1428571428572,Q4_2020,285.846,346.476,446301
2020-12-29,NC,292,388.0,Q4_2020,285.846,346.476,446301
2020-12-30,NC,378,414.4285714285714,Q4_2020,285.846,346.476,446301
2020-12-31,NC,472,364.0,Q4_2020,285.846,346.476,446301
2020-10-01,NY,479,403.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-02,NY,466,389.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-03,NY,514,452.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-04,NY,732,529.8571428571429,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-05,NY,314,548.1428571428571,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-06,NY,547,542.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-07,NY,695,535.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-08,NY,600,552.5714285714286,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-09,NY,537,562.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-10,NY,700,589.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-11,NY,0,484.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-12,NY,635,530.5714285714286,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-13,NY,369,505.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-14,NY,133,424.8571428571428,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-15,NY,602,425.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-16,NY,774,459.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-17,NY,472,426.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-18,NY,690,525.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-19,NY,822,551.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-20,NY,762,607.8571428571429,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-21,NY,827,707.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-22,NY,648,713.5714285714286,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-23,NY,515,676.5714285714286,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-24,NY,179,634.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-25,NY,450,600.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-26,NY,331,530.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-27,NY,934,554.8571428571429,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-28,NY,464,503.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-29,NY,524,485.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-30,NY,610,498.8571428571428,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-10-31,NY,508,545.8571428571429,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-01,NY,839,601.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-02,NY,375,607.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-03,NY,538,551.1428571428571,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-04,NY,351,535.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-05,NY,235,493.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-06,NY,377,460.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-07,NY,492,458.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-08,NY,414,397.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-09,NY,361,395.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-10,NY,218,349.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-11,NY,483,368.57142857142856,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-12,NY,199,363.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-13,NY,652,402.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-14,NY,516,406.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-15,NY,208,376.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-16,NY,438,387.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-17,NY,349,406.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-18,NY,563,417.8571428571428,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-19,NY,768,499.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-20,NY,124,423.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-21,NY,523,424.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-22,NY,467,461.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-23,NY,634,489.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-24,NY,542,517.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-25,NY,349,486.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-26,NY,436,439.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-27,NY,340,470.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-28,NY,715,497.57142857142856,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-29,NY,504,502.8571428571428,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-11-30,NY,880,538.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-01,NY,487,530.1428571428571,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-02,NY,358,531.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-03,NY,197,497.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-04,NY,139,468.57142857142856,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-05,NY,183,392.57142857142856,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-06,NY,553,399.57142857142856,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-07,NY,601,359.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-08,NY,183,316.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-09,NY,679,362.1428571428572,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-10,NY,403,391.57142857142856,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-11,NY,529,447.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-12,NY,822,538.5714285714286,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-13,NY,679,556.5714285714286,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-14,NY,446,534.4285714285714,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-15,NY,321,554.1428571428571,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-16,NY,69,467.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-17,NY,356,460.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-18,NY,457,450.0,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-19,NY,302,375.7142857142857,Q4_2020,276.9811111111111,335.7288888888889,795129
2020-12-20,NY,473,346.2857142857143,Q4_2020,276.9811111111111,335.7288888888889,795129
